sep=,
From: 2019-07-01,Store: googleplay,Cid: 260418,To: 2021-12-31,Ext_id: co.uk.getmondo
Submission date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Reply Delta,Developer Reply,User,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link,Device Name,VersionCode,OS
2021-12-30T17:05:44+00:00,co.uk.getmondo,,,en,4.7.1,felicia viziru,5,,the best,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668663?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668663,,,
2021-12-30T17:03:10+00:00,co.uk.getmondo,,,en,4.12.1,Saimur rahman,1,,Monzo hold the wages Money extra 2 days than other bank to use this in financial market.,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668662?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668662,,,
2021-12-30T16:50:45+00:00,co.uk.getmondo,,,en,4.12.1,Ngozi Lemchi,5,,it's been amazing with you guys..thank you for making it easy to access a bank account uponnmy entry to the UK.,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668661?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668661,,,
2021-12-30T16:34:30+00:00,co.uk.getmondo,,,en,4.12.1,Carl,5,,Great,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668660?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668660,,,
2021-12-30T16:34:18+00:00,co.uk.getmondo,,,en,4.12.1,Orsolya Magyar,5,,"Love Monzo and love the app. Easy to use, the use of pots are phenomenal. Happy to have a people positive banking system.",,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668659?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668659,,,
2021-12-30T16:21:01+00:00,co.uk.getmondo,,,en,4.12.1,William Furbert,5,,Great starter card!,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668658?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668658,,,
2021-12-30T16:20:06+00:00,co.uk.getmondo,,,en,4.12.1,Sharran Hilton-leece,5,,awesome,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668657?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668657,,,
2021-12-30T16:16:48+00:00,co.uk.getmondo,,,en,4.12.1,Mark Jones,5,,simply to use. works well for me,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668656?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668656,,,
2021-12-30T16:12:39+00:00,co.uk.getmondo,,,en,4.12.1,Jay Cox,5,,the best bank I've ever been with. so many more features than any other bank and they treat you like a bank should!,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668655?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668655,,,
2021-12-29T21:23:25+00:00,co.uk.getmondo,,,en,4.12.1,Tania Galindo,1,,It used to be good but it's getting so bad. It's almost impossible to contact someone there are only frequent questions section and that's all. I've been contacting them for the same issue for 3 weeks without any success. Very disappointing cause the app design is amazing.,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668654?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668654,,,
2021-12-29T16:51:19+00:00,co.uk.getmondo,,,en,4.12.1,Andrew Mcgrillen,5,,absolutely brilliant bank & app,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668653?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668653,,,
2021-12-29T16:48:55+00:00,co.uk.getmondo,,,en,4.12.1,Joe Marner,2,,Well put together app however I've needed to speak to a person to fix an issue and it's been incredibly slow to speak to anyone either via chat or over the phone. Unacceptable for a banking service dealing with finances.,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668652?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668652,,,
2021-12-29T13:30:57+00:00,co.uk.getmondo,,pl,en,,Sebastian Krzeszewski,4,,Good applications,,,,,,,,,2023-12-12T15:20:44,,,,,,,,https://appfollow.io/gp/7439/review/5677257733?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=5677257733,,,
2021-12-29T12:04:36+00:00,co.uk.getmondo,,,en,4.12.1,Kurt Boyd,1,,Took four days for verification just to be declined with no reason. Useless.,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668651?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668651,,,
2021-12-28T14:48:24+00:00,co.uk.getmondo,,,en,4.12.1,Hiren Kathiriya,1,,I am totally disappointed by monzo as they closed my account without any specific reason.,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668650?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668650,,,
2021-12-28T14:43:48+00:00,co.uk.getmondo,,,en,4.12.1,Wendy Woo8322,5,,"Been with Monzo 3 years, no problems at all , best bank ever. 👍",,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668649?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668649,,,
2021-12-28T14:25:31+00:00,co.uk.getmondo,,,en,,Patel Parth,1,,Not open account,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668648?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668648,,,
2021-12-28T11:20:36+00:00,co.uk.getmondo,,,en,4.12.1,Oluoma Onugha,5,,great,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668647?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668647,,,
2021-12-28T10:10:52+00:00,co.uk.getmondo,,,en,4.12.1,waris osmani,5,,Very good and reliable,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668646?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668646,,,
2021-12-27T19:43:55+00:00,co.uk.getmondo,,,en,,Zenith,1,,They just won't let me open an account. As soon as I try to open a personal account I am told that 'Unfornately we can't offer you a Monzo account and can't give you details on the same either'....,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668645?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668645,,,
2021-12-27T14:32:39+00:00,co.uk.getmondo,,,en,,mahnaz,1,,"The worst App ,I've ever seen",,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668644?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668644,,,
2021-12-27T02:54:02+00:00,co.uk.getmondo,,,en,4.12.1,Alvaro Gallego,5,,Very good Services,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668643?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668643,,,
2021-12-26T19:44:03+00:00,co.uk.getmondo,,,en,4.12.1,creative Ayush Comedy Vines,5,,Awesome app for you and your smartphone 🤟🤟,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668642?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668642,,,
2021-12-26T18:04:58+00:00,co.uk.getmondo,,,en,4.12.1,Ibrahim Khalil,1,,Not up to the expectations. Opening an account was easy but getting the card delivered is a nightmare. The card never arrived. I'm trying to reorder but it asks for a previous card details which i never received. Waste of time. Also the interface is less intuitive than Revolut's. I was thinking of switching from Revolut but not anymore.,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668641?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668641,,,
2021-12-26T13:58:56+00:00,co.uk.getmondo,,,en,,Elena Tug,5,,I like it,,,,,,,,,2025-04-29T11:58:36,,,,,,,,https://appfollow.io/gp/7439/review/6135415924?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=6135415924,,,
2021-12-26T10:55:56+00:00,co.uk.getmondo,,,en,4.12.1,Abdullah Kaaki,5,,Works fine easy to open an account instant transfers .. well recommend,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668640?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668640,,,
2021-12-25T15:50:09+00:00,co.uk.getmondo,,,en,,Griffith Gaming,1,,"Wasn't even allowed to make a account for no reason except ""we can't tell you"" like what kind of excuse is that",,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668639?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668639,,,
2021-12-25T12:06:18+00:00,co.uk.getmondo,,,en,4.12.1,Mr Blackz,1,,Monzo withheld my wages on Christmas eve& Christmas day and refused to give a satisfactory answer why. DONT TRUST THIS TERRIBLE FAKE BANK ( STILL WAITING FOR MY WAGES ),,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668638?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668638,,,
2021-12-25T08:11:28+00:00,co.uk.getmondo,,,en,4.12.1,Masud Rana,1,,"They closed my account without acessing my money. I had to report fca for scaming , if its not resolved by fca i will go to court",,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668637?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668637,,,
2021-12-24T21:04:30+00:00,co.uk.getmondo,,,en,,Muhammad Shahid,1,,Rubbish,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668636?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668636,,,
2021-12-24T21:04:16+00:00,co.uk.getmondo,,,en,4.12.1,Corin Johnson,5,,absolutely love monzo,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668635?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668635,,,
2021-12-24T18:49:56+00:00,co.uk.getmondo,,,en,,Rashed Hossain,1,,Wouldn't let me open an account even though I've provided everything they've asked for.. and they wouldn't tell me why they won't open an account for me.. so disappointed.,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668634?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668634,,,
2021-12-24T17:18:38+00:00,co.uk.getmondo,,,en,4.12.1,Martin Gillespie,1,,Fiver for a new card. No thanks. Back to starling for me,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668633?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668633,,,
2021-12-24T16:37:27+00:00,co.uk.getmondo,,,en,4.12.1,Ryan Smith (rybotnik),5,,Great bank,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668632?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668632,,,
2021-12-24T01:55:00+00:00,co.uk.getmondo,,,en,,Mr Michal Grabovski,5,,Don'ts and did don't du message to such recordings from your DVR and did not dont foreskin Grafting Street,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668631?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668631,,,
2021-12-23T22:44:53+00:00,co.uk.getmondo,,,en,4.12.1,Ahmed Samir,1,,They refused to provide me an account without explaining why even though I have every single doc that could be required. The manual check decision is the same. This is so annoying and their transparency about their reasons is non existent,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668630?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668630,,,
2021-12-23T22:37:53+00:00,co.uk.getmondo,,,en,4.8.0,Nkuli Boetie,3,,"Been the BEST BANK I've ever been a customer of, let's me know of bacs transfers into my account days prior..Allows exclusive features like get paid early. Fees are fare however service can be extremely slow, especially when you try to contact the bank and have a problem solved. Almost no compensation for errors but at least you always where you stand with them.",,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668629?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668629,,,
2021-12-23T20:13:43+00:00,co.uk.getmondo,,,en,4.12.1,syedabdul rahman,5,,Excellent,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668628?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668628,,,
2021-12-23T18:32:48+00:00,co.uk.getmondo,,,en,4.12.1,Ronald Ireland,5,,"Absolutely amazing, hassle free banking.",,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668627?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668627,,,
2021-12-23T18:31:06+00:00,co.uk.getmondo,,,en,4.12.1,Dan Hughes,1,,0 stars. Worst bank ever.terrible customer service. No help or support with problems getting my cash back. Left with no access to any money for over 3 weeks with no end in sight. Recommend avoid this bank no matter what. When monzo finally raised dispute with cash machine the machine provider instantly accepted and refunded money to monzo who still 3 days later refuse to answer questions or credit MY MONEY back into account leaving me still with no food gas electric over Xmas. Daylight robbery,,,2021-12-08T12:25:57+00:00,,"Hey Dan 👋

Sorry to hear about the trouble. We're really keen to look into this for you, please can you drop us an email to help@monzo.com? 🔍",,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668626?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668626,,,
2021-12-23T17:10:40+00:00,co.uk.getmondo,,,en,4.12.1,Susan Rees,5,,Really helps look after my personal finances.,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668625?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668625,,,
2021-12-23T01:56:34+00:00,co.uk.getmondo,,ru,en,,Erik Be,1,,"edreams stole my money and monzo supported it and told me they dont want to help to resolve this question , nice one",,,,,,,,,2023-11-20T00:26:10,,,,,,,,https://appfollow.io/gp/7439/review/5651854682?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=5651854682,,,
2021-12-22T21:35:02+00:00,co.uk.getmondo,,,en,4.12.1,Andrew Brown,5,,Hooray for Dark Mode (finally!),,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668624?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668624,,,
2021-12-22T16:57:08+00:00,co.uk.getmondo,,,en,4.12.1,Elliot D,5,,Better than traditional banking apps,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668623?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668623,,,
2021-12-22T14:42:08+00:00,co.uk.getmondo,,,en,4.12.1,Jake Nelson,5,,Security Flaw: Potential scammers can scrape numbers by using the Google play api to extract from a list of numbers all valid Monzo phone lines. This could be used for Fraud/Spamming/Phishing and Impersonation. They also charge astronomically high interest rates on overdrafts in comparison with other banks but its ease-of-use is every high.,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668622?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668622,,,
2021-12-22T10:08:32+00:00,co.uk.getmondo,,,en,4.12.1,Siobhan H,1,,Menu is broken and takes up 2/3 of the bottom of the app. I can't see any transactions. I reinstalled and it's back again.,,,,,,,,,2022-11-06T15:40:24,,,,,,,,https://appfollow.io/gp/7439/review/4754668621?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754668621,,,
2021-12-22T01:54:12+00:00,co.uk.getmondo,,,en,4.12.1,Monty Kk,3,,I can never seem to log in into my account it's been like this for nearly s year,,,,,,,,,2022-11-06T15:40:25,,,,,,,,https://appfollow.io/gp/7439/review/4754669100?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754669100,,,
2021-12-21T20:38:24+00:00,co.uk.getmondo,,,en,4.12.1,Rousel J Goes,5,,"Personalised Banking, exactly what I need!",,,,,,,,,2022-11-06T15:40:25,,,,,,,,https://appfollow.io/gp/7439/review/4754669099?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754669099,,,
2021-12-21T16:47:23+00:00,co.uk.getmondo,,,en,4.12.1,Adnan Rehman,5,,very gud,,,,,,,,,2022-11-06T15:40:25,,,,,,,,https://appfollow.io/gp/7439/review/4754669098?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754669098,,,
2021-12-21T16:31:40+00:00,co.uk.getmondo,,,en,4.12.1,This “Thrall's Salty Lovechild” Doesnotmeet our names policy,5,,top marks all round,,,,,,,,,2022-11-06T15:40:25,,,,,,,,https://appfollow.io/gp/7439/review/4754669097?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754669097,,,
2021-12-21T16:05:29+00:00,co.uk.getmondo,,,en,4.12.1,nigel teece,5,,"great bank , easy and so so handy",,,,,,,,,2022-11-06T15:40:25,,,,,,,,https://appfollow.io/gp/7439/review/4754669096?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754669096,,,
2021-12-21T11:58:00+00:00,co.uk.getmondo,,lt,en,,Darius Sako,1,,For UK only.,,,,,,,,,2023-11-20T00:26:10,,,,,,,,https://appfollow.io/gp/7439/review/5651855069?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=5651855069,,,
2021-12-21T08:21:12+00:00,co.uk.getmondo,,,en,4.12.1,Chun En Lim,1,,"Biggest scam ever. Monzo just closed my account with £880++ inside without returning me the balance!!!! I received an email 3 weeks ago saying that they will close my account and I will get the balance back before the account is closed within 2~4 weeks. However, its the 3rd week now and they closed my account with balance inside without returning the money to my other bank!!!!!! Be aware of this app.",,,,,,,,,2022-11-06T15:40:25,,,,,,,,https://appfollow.io/gp/7439/review/4754669094?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754669094,,,
2021-12-20T20:42:16+00:00,co.uk.getmondo,,,en,4.8.0,Sallah Mohammed,1,,It's lovely appreciated app I've ever seen whole my life many thanks Salah,,,,,,,,,2022-11-06T15:40:25,,,,,,,,https://appfollow.io/gp/7439/review/4754669093?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754669093,,,
2021-12-20T19:42:19+00:00,co.uk.getmondo,,,en,,Swati Kshirsagar,5,,"Excellent service experience I lost my Debit card and fraudester used it at multiple outlet, however monzo helped me to block card immediately and refunded my amount in less than 24 hours . . Happy to bank with Monzo",,,,,,,,,2022-11-06T15:40:25,,,,,,,,https://appfollow.io/gp/7439/review/4754669092?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754669092,,,
