sep=,
From: 2015-01-01,Store: googleplay,Cid: 260418,To: 2019-06-30,Ext_id: co.uk.getmondo
Submission date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Reply Delta,Developer Reply,User,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link,Device Name,VersionCode,OS
2019-06-26T19:19:04+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,5,,"So far it has been great. Monzo verified my details quickly, and within 5 minutes I had a fully functional bank account. 2 business days later, I had the  card in a well-presented letter. And the app has been faultless, with instant notifications and easy to navigate.",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993376?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993376,,,
2019-06-26T18:03:27+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,5,,"this is what happens when innovation and free market looks like. great app, great service, great customer service. I always recommend.",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993375?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993375,,,
2019-06-26T16:59:45+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,5,,"Not had an issue, use it as my everyday card. Very good to use abroad, reasonable rates.",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993374?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993374,,,
2019-06-26T15:33:34+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,5,,absolutely love everything about this bank. swapped over about a week ago and the amount of features it has available for free are insane. signed up for monzo plus so I can change my card colour because the default is disgusting haha,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993373?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993373,,,
2019-06-26T13:30:57+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,5,,"LOVE IT!!!!!! its amazing to use, packed full of features!! definitely a must have, and customer service is amazing 😃",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993372?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993372,,,
2019-06-26T12:33:02+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,5,,Great app/bank extreamly happy with this the card arrived in less than 48hrs! Easy to use and great that you can freeze your card and have saving pots with no minimum!,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993371?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993371,,,
2019-06-26T07:57:53+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,5,,The bank itself was incredibly easy to set up and I was verified with in a matter of minutes. The app seems very user friendly and you are given the option to create lockable savings pots which are very handy for bad savers like myself! I set up this account for travelling as there are no fees for using it abroad and it can be used worldwide. Overall a very good first impression.,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993370?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993370,,,
2019-06-26T06:52:15+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,5,,"Have used the app for over 6 months on several continents, always works flawlessly. The bill splitting feature is a godsend when travelling with a large group or even just on a night out in London. However, the experience that got me to write this review is that less than 12 hours after having to be refunded for a hotel booking while in Canada the money was back in my account. compare that to the 3-5 business days at best that a high street bank would take.",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993369?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993369,,,
2019-06-26T02:04:30+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,5,,really quiet cool apart from 2 payments going missong which after having a stroke and becoming d8ssabled over night I have been looked agftl,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993368?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993368,,,
2019-06-25T21:25:33+00:00,co.uk.getmondo,,,en,,A Google user,1,,very bad app,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993367?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993367,,,
2019-06-25T20:20:11+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,1,,"DO NOT COMPLY WITH UK DATA REGULATIONS. I started the app, wanting to have a look at the products. Not available without applying - so i stopped. Requested Monzo delete data entered so far, they refused because they don't have the ability and won't for years, apparently. This is against UK data regulation. Complaint raised to ICO. If they openly admit they won'g follow the rules, how can they be trusted?",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993366?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993366,,,
2019-06-25T12:54:45+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,5,,Always improving!,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993365?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993365,,,
2019-06-25T09:33:21+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,1,,"too many cases of account closure, lost money not yet refunded...monzo do you think business is run this way. close account and return customer's money is fair enough",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993364?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993364,,,
2019-06-25T06:13:21+00:00,co.uk.getmondo,,,en,,A Google user,1,,"It's been months and I still can't successfully get past the sign-up stage. Either no email, no text, says there is glare on my ID when I upload it, app generally not working. My sister loves it though so once you navigate through I assume it works ok!",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993363?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993363,,,
2019-06-25T06:07:45+00:00,co.uk.getmondo,,,en,,Utilizator Google,4,,Superb,,,,,,,,,2025-04-29T11:58:41,,,,,,,,https://appfollow.io/gp/7439/review/6135417221?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=6135417221,,,
2019-06-25T01:06:47+00:00,co.uk.getmondo,,kr,en,,Google 사용자,3,,No Support for Samsung Pay,,,,,,,,,2023-11-20T00:26:07,,,,,,,,https://appfollow.io/gp/7439/review/5651853558?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=5651853558,,,
2019-06-25T01:05:48+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,5,,"love it!! very easy to use, smart technology and makes banking simple with less complicated ways to bank.",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993362?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993362,,,
2019-06-24T22:16:39+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,5,,Fantastic,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993361?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993361,,,
2019-06-24T22:06:47+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,5,,Amazing customer service. Hope they don't eventually sell out.,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993360?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993360,,,
2019-06-24T21:23:45+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,5,,very good,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993359?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993359,,,
2019-06-24T20:44:50+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,4,,very good app just a little difficult to navigate around,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993358?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993358,,,
2019-06-24T20:09:25+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,5,,"Cannot recommend them enough. I've been travelling across various countries for the past few months and haven't encountered a single issue. I can use my card everywhere free of charge with automatic currency exchange, can withdraw nearly anywhere and if I need to withdraw extra cash, their super friendly team will take care of everything for me. My old bank made customer service seem so difficult 😂 Plus the card is super cute. Thanks Monzo!",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993357?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993357,,,
2019-06-24T19:12:00+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,5,,Soooper,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993356?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993356,,,
2019-06-24T15:50:26+00:00,co.uk.getmondo,,,en,,A Google user,5,,excellent app and great product if compared with what's on the market now,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993355?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993355,,,
2019-06-24T14:38:38+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,5,,fantastic..every single detail.. immediately,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993354?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993354,,,
2019-06-24T13:33:44+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,5,,"Best banking app I have ever seen. Makes tracking and categorising spensing easy, features like bill splitting are straight forward and easy to use, the bugeting system requiers basically no setup. instant notifcations and notices of upcoming payments also good",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993353?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993353,,,
2019-06-24T09:58:36+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,5,,Fantastic app. Full of fantastic features and love being able to see transactions on my account as soon as I make them. 100% would recommed,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993352?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993352,,,
2019-06-24T08:01:52+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,1,,block my account no reason.,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993351?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993351,,,
2019-06-24T01:08:06+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,5,,Nice,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993350?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993350,,,
2019-06-23T18:19:44+00:00,co.uk.getmondo,,,en,2.51.0,A Google user,2,,"Pretty pointless update comment. Is there an update? Isn't there? You're a bank. It makes me very suspicious when you issue frivolous, time-wasting updates like this. Are you hiding some security issue maybe? Are you just trying to grab attention? Well you've got my attention. Wondering now whether to complete the signup process or not. Wondering if you are trustworthy.",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993349?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993349,,,
2019-06-23T18:11:57+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,5,,so far so good. wanted a banking option to save the change and better monitor what i spend. current Banking app doesn't have save the change and friend recommended this so we both got a fiver and it works perfectly,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993348?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993348,,,
2019-06-23T16:46:24+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,3,,👍,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993347?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993347,,,
2019-06-23T10:28:58+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,5,,Great app,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993346?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993346,,,
2019-06-23T09:46:20+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,2,,"I joined this bank and app because it would be eaisier to keep track of my expenses, the app works fine, however the whole process of identification is unreasonable. I understand why you have to do it for the first time, but asking you to send a picture of your id and take a video every time you need access to something is rediculous. ive dealt with a few banks and their apps and by far this is the most bothersome. I would not recommend. and I plan to leave.",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993345?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993345,,,
2019-06-22T19:31:32+00:00,co.uk.getmondo,,,en,2.53.1,A Google user,5,,"Love the app and bank account. Had no issues using it, it's just like a normal bank! Would like to see some app security though, such as a pin or password to open the app. If someone else is using my phone I don't want them tapping the app and seeing all my incoming & outgoing payments aswell as my card details!",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993344?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993344,,,
2019-06-22T18:46:29+00:00,co.uk.getmondo,,lt,en,,„Google“ naudotojas,5,,Perfect,,,,,,,,,2023-11-20T00:26:10,,,,,,,,https://appfollow.io/gp/7439/review/5651855040?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=5651855040,,,
2019-06-22T18:24:01+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,3,,"Great when it actually works, awful when it doesn't. Got Monzo specifically because of the foreign currency benefits, but most of the time I can't withdraw cash at mastercard ATMs and card payments often show as declined to vendor even though the money has actually left my account. App is very easy to use, customer service alternates between super fast and helpful or super slow and made up of generic/irrelevant copy and paste responses. Unlikely I'm going to use this card again.",,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993343?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993343,,,
2019-06-22T17:40:57+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,5,,i now use this as my full time bank brilliant service always,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993342?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993342,,,
2019-06-22T16:02:45+00:00,co.uk.getmondo,,,en,,A Google user,1,,every time I get a phone verification code it never works please help,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993341?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993341,,,
2019-06-22T15:26:48+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,5,,the best,,,,,,,,,2022-11-06T19:11:14,,,,,,,,https://appfollow.io/gp/7439/review/4754993340?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754993340,,,
2019-06-22T14:52:52+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,5,,The best mobile banking app i have ever used. i habe never wanted a change since i started using it,,,,,,,,,2022-11-06T19:11:33,,,,,,,,https://appfollow.io/gp/7439/review/4754997739?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754997739,,,
2019-06-22T11:11:55+00:00,co.uk.getmondo,,,en,2.52.1,A Google user,5,,Monzo is great. App works great (except for paying the same contact).,,,,,,,,,2022-11-06T19:11:33,,,,,,,,https://appfollow.io/gp/7439/review/4754997738?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/1747942?review_id=4754997738,,,
